{4: 192, 6: 320, 8: 4416}
106,151,210,229,354,423,715,850
106,123,215,250,295,399,622,871
106,123,215,250,295,503,622,871
106,110,233,237,550,719,854,858
106,137,162,254,597,622,715,740
106,156,215,229,373,428,622,715
107,119,199,211,279,291,355,412
107,119,199,211,279,291,355,452
107,146,199,238,279,551,606,724
107,171,199,230,279,443,716,749
107,185,199,238,279,551,581,884
107,138,163,255,355,598,623,741
107,152,211,230,355,424,716,851
107,124,216,251,296,400,623,872
107,124,216,251,296,504,623,872
107,111,234,238,551,720,855,859
107,138,163,255,598,623,716,741
107,157,216,230,374,429,623,716
108,120,200,212,280,292,356,413
108,120,200,212,280,292,356,453
108,147,200,239,280,552,607,725
108,172,200,231,280,444,717,750
108,186,200,239,280,552,582,885
108,139,164,192,356,599,624,742
108,153,212,231,356,425,717,852
108,125,217,252,297,401,624,873
108,125,217,252,297,505,624,873
108,112,235,239,552,721,856,860
108,139,164,192,599,624,717,742
108,158,217,231,375,430,624,717
109,121,201,213,281,293,357,414
109,121,201,213,281,293,357,454
109,148,201,240,281,553,608,726
109,173,201,232,281,445,718,751
109,187,201,240,281,553,583,886
109,140,165,193,357,600,625,743
109,154,213,232,357,426,718,853
109,126,218,253,298,402,625,874
109,126,218,253,298,506,625,874
109,113,236,240,553,722,857,861
109,140,165,193,600,625,718,743
109,159,218,232,376,431,625,718
110,122,202,214,282,294,358,415
110,122,202,214,282,294,358,455
110,149,202,241,282,554,609,727
110,174,202,233,282,446,719,752
110,188,202,241,282,554,584,887
110,141,166,194,358,601,626,744
110,155,214,233,358,427,719,854
110,127,219,254,299,403,626,875
110,127,219,254,299,507,626,875
110,114,237,241,554,723,858,862
110,141,166,194,601,626,719,744
110,160,219,233,377,432,626,719
111,123,203,215,283,295,359,416
111,123,203,215,283,295,359,456
111,150,203,242,283,555,610,728
111,175,203,234,283,447,720,753
111,189,203,242,283,555,585,888
111,142,167,195,359,602,627,745
111,156,215,234,359,428,720,855
111,115,238,242,555,724,859,863
111,142,167,195,602,627,720,745
111,161,220,234,378,433,627,720
112,124,204,216,284,296,360,417
112,124,204,216,284,296,360,457
112,151,204,243,284,556,611,729
112,176,204,235,284,384,721,754
112,190,204,243,284,556,586,889
112,143,168,196,360,603,628,746
112,157,216,235,360,429,721,856
112,116,239,243,556,725,860,864
112,143,168,196,603,628,721,746
112,162,221,235,379,434,628,721
113,125,205,217,285,297,361,418
113,125,205,217,285,297,361,458
113,152,205,244,285,557,612,730
113,177,205,236,285,385,722,755
113,191,205,244,285,557,587,890
113,144,169,197,361,604,629,747
113,158,217,236,361,430,722,857
113,117,240,244,557,726,861,865
113,144,169,197,604,629,722,747
113,163,222,236,380,435,629,722
114,126,206,218,286,298,362,419
114,126,206,218,286,298,362,459
114,153,206,245,286,558,613,731
114,178,206,237,286,386,723,756
114,128,206,245,286,558,588,891
114,145,170,198,362,605,630,748
114,159,218,237,362,431,723,858
114,118,241,245,558,727,862,866
114,145,170,198,605,630,723,748
114,164,223,237,381,436,630,723
115,127,207,219,287,299,363,420
115,127,207,219,287,299,363,460
115,154,207,246,287,559,614,732
115,179,207,238,287,387,724,757
115,129,207,246,287,559,589,892
115,146,171,199,363,606,631,749
115,160,219,238,363,432,724,859
115,119,242,246,559,728,863,867
115,146,171,199,606,631,724,749
115,165,224,238,382,437,631,724
116,155,208,247,288,560,615,733
116,180,208,239,288,388,725,758
116,130,208,247,288,560,590,893
116,147,172,200,364,607,632,750
116,161,220,239,364,433,725,860
116,120,243,247,560,729,864,868
116,147,172,200,607,632,725,750
116,166,225,239,383,438,632,725
117,156,209,248,289,561,616,734
117,181,209,240,289,389,726,759
117,131,209,248,289,561,591,894
117,148,173,201,365,608,633,751
117,162,221,240,365,434,726,861
117,121,244,248,561,730,865,869
117,148,173,201,608,633,726,751
117,167,226,240,320,439,633,726
118,157,210,249,290,562,617,735
118,182,210,241,290,390,727,760
118,132,210,249,290,562,592,895
118,149,174,202,366,609,634,752
118,163,222,241,366,435,727,862
118,122,245,249,562,731,866,870
118,149,174,202,609,634,727,752
118,168,227,241,321,440,634,727
119,158,211,250,291,563,618,736
119,183,211,242,291,391,728,761
119,133,211,250,291,563,593,832
119,150,175,203,367,610,635,753
119,164,223,242,367,436,728,863
119,123,246,250,563,732,867,871
119,150,175,203,610,635,728,753
119,169,228,242,322,441,635,728
120,159,212,251,292,564,619,737
120,184,212,243,292,392,729,762
120,134,212,251,292,564,594,833
120,151,176,204,368,611,636,754
120,165,224,243,368,437,729,864
120,124,247,251,564,733,868,872
120,151,176,204,611,636,729,754
120,170,229,243,323,442,636,729
121,160,213,252,293,565,620,738
121,185,213,244,293,393,730,763
121,135,213,252,293,565,595,834
121,152,177,205,369,612,637,755
121,166,225,244,369,438,730,865
121,125,248,252,565,734,869,873
121,152,177,205,612,637,730,755
121,171,230,244,324,443,637,730
122,161,214,253,294,566,621,739
122,186,214,245,294,394,731,764
122,136,214,253,294,566,596,835
122,153,178,206,370,613,638,756
122,167,226,245,370,439,731,866
122,126,249,253,566,735,870,874
122,153,178,206,613,638,731,756
122,172,231,245,325,444,638,731
123,162,215,254,295,567,622,740
123,187,215,246,295,395,732,765
123,137,215,254,295,567,597,836
123,154,179,207,371,614,639,757
123,168,227,246,371,440,732,867
123,127,250,254,567,736,871,875
123,154,179,207,614,639,732,757
123,173,232,246,326,445,639,732
124,163,216,255,296,568,623,741
124,188,216,247,296,396,733,766
124,138,216,255,296,568,598,837
124,155,180,208,372,576,615,758
124,169,228,247,372,441,733,868
124,155,180,208,576,615,733,758
124,174,233,247,327,446,576,733
125,164,192,217,297,569,624,742
125,189,217,248,297,397,734,767
125,139,192,217,297,569,599,838
125,156,181,209,373,577,616,759
125,170,229,248,373,442,734,869
125,156,181,209,577,616,734,759
125,175,234,248,328,447,577,734
126,165,193,218,298,570,625,743
126,190,218,249,298,398,704,735
126,140,193,218,298,570,600,839
126,157,182,210,374,578,617,760
126,171,230,249,374,443,735,870
126,157,182,210,578,617,735,760
126,176,235,249,329,384,578,735
127,166,194,219,299,571,626,744
127,191,219,250,299,399,705,736
127,141,194,219,299,571,601,840
127,158,183,211,375,579,618,761
127,172,231,250,375,444,736,871
127,158,183,211,579,618,736,761
127,177,236,250,330,385,579,736
128,142,201,220,345,414,706,841
128,173,201,251,345,400,751,872
128,178,206,251,331,400,756,891
128,153,206,245,588,613,731,891
128,167,220,245,588,627,706,866
128,147,206,220,364,419,706,891
129,143,202,221,346,415,707,842
129,174,202,252,346,401,752,873
129,179,207,252,332,401,757,892
129,154,207,246,589,614,732,892
129,168,221,246,589,628,707,867
129,148,207,221,365,420,707,892
130,144,203,222,347,416,708,843
130,175,203,253,347,402,753,874
130,180,208,253,333,402,758,893
130,155,208,247,590,615,733,893
130,169,222,247,590,629,708,868
130,149,208,222,366,421,708,893
131,145,204,223,348,417,709,844
131,176,204,254,348,403,754,875
131,181,209,254,334,403,759,894
131,156,209,248,591,616,734,894
131,170,223,248,591,630,709,869
131,150,209,223,367,422,709,894
132,146,205,224,349,418,710,845
132,177,205,255,349,404,755,876
132,182,210,255,335,404,760,895
132,157,210,249,592,617,735,895
132,171,224,249,592,631,710,870
132,151,210,224,368,423,710,895
133,147,206,225,350,419,711,846
133,178,192,206,350,405,756,877
133,183,192,211,336,405,761,832
133,158,211,250,593,618,736,832
133,172,225,250,593,632,711,871
133,152,211,225,369,424,711,832
134,148,207,226,351,420,712,847
134,179,193,207,351,406,757,878
134,184,193,212,337,406,762,833
134,159,212,251,594,619,737,833
134,173,226,251,594,633,712,872
134,153,212,226,370,425,712,833
135,149,208,227,352,421,713,848
135,180,194,208,352,407,758,879
135,185,194,213,338,407,763,834
135,160,213,252,595,620,738,834
135,174,227,252,595,634,713,873
135,154,213,227,371,426,713,834
136,150,209,228,353,422,714,849
136,181,195,209,353,408,759,880
136,186,195,214,339,408,764,835
136,161,214,253,596,621,739,835
136,175,228,253,596,635,714,874
136,155,214,228,372,427,714,835
137,151,210,229,354,423,715,850
137,182,196,210,354,409,760,881
137,187,196,215,340,409,765,836
137,162,215,254,597,622,740,836
137,176,229,254,597,636,715,875
137,156,215,229,373,428,715,836
138,152,211,230,355,424,716,851
138,183,197,211,355,410,761,882
138,188,197,216,341,410,766,837
138,163,216,255,598,623,741,837
138,177,230,255,598,637,716,876
138,157,216,230,374,429,716,837
139,153,212,231,356,425,717,852
139,184,198,212,356,411,762,883
139,189,198,217,342,411,767,838
139,164,192,217,599,624,742,838
139,178,192,231,599,638,717,877
139,158,217,231,375,430,717,838
140,154,213,232,357,426,718,853
140,185,199,213,357,412,763,884
140,190,199,218,343,412,704,839
140,165,193,218,600,625,743,839
140,179,193,232,600,639,718,878
140,159,218,232,376,431,718,839
141,155,214,233,358,427,719,854
141,186,200,214,358,413,764,885
141,191,200,219,344,413,705,840
141,166,194,219,601,626,744,840
141,180,194,233,576,601,719,879
141,160,219,233,377,432,719,840
142,156,215,234,359,428,720,855
142,187,201,215,359,414,765,886
142,167,195,220,602,627,745,841
142,181,195,234,577,602,720,880
142,161,220,234,378,433,720,841
143,157,216,235,360,429,721,856
143,188,202,216,360,415,766,887
143,168,196,221,603,628,746,842
143,182,196,235,578,603,721,881
143,162,221,235,379,434,721,842
144,158,217,236,361,430,722,857
144,189,203,217,361,416,767,888
144,169,197,222,604,629,747,843
144,183,197,236,579,604,722,882
144,163,222,236,380,435,722,843
145,159,218,237,362,431,723,858
145,190,204,218,362,417,704,889
145,170,198,223,605,630,748,844
145,184,198,237,580,605,723,883
145,164,223,237,381,436,723,844
146,160,219,238,363,432,724,859
146,191,205,219,363,418,705,890
146,171,199,224,606,631,749,845
146,185,199,238,581,606,724,884
146,165,224,238,382,437,724,845
147,161,220,239,364,433,725,860
147,172,200,225,607,632,750,846
147,186,200,239,582,607,725,885
147,166,225,239,383,438,725,846
148,162,221,240,365,434,726,861
148,173,201,226,608,633,751,847
148,187,201,240,583,608,726,886
148,167,226,240,320,439,726,847
149,163,222,241,366,435,727,862
149,174,202,227,609,634,752,848
149,188,202,241,584,609,727,887
149,168,227,241,321,440,727,848
150,164,223,242,367,436,728,863
150,175,203,228,610,635,753,849
150,189,203,242,585,610,728,888
150,169,228,242,322,441,728,849
151,165,224,243,368,437,729,864
151,176,204,229,611,636,754,850
151,190,204,243,586,611,729,889
151,170,229,243,323,442,729,850
152,166,225,244,369,438,730,865
152,177,205,230,612,637,755,851
152,191,205,244,587,612,730,890
152,171,230,244,324,443,730,851
153,167,226,245,370,439,731,866
153,178,206,231,613,638,756,852
153,172,231,245,325,444,731,852
154,168,227,246,371,440,732,867
154,179,207,232,614,639,757,853
154,173,232,246,326,445,732,853
155,169,228,247,372,441,733,868
155,180,208,233,576,615,758,854
155,174,233,247,327,446,733,854
156,170,229,248,373,442,734,869
156,181,209,234,577,616,759,855
156,175,234,248,328,447,734,855
157,171,230,249,374,443,735,870
157,182,210,235,578,617,760,856
157,176,235,249,329,384,735,856
158,172,231,250,375,444,736,871
158,183,211,236,579,618,761,857
158,177,236,250,330,385,736,857
159,173,232,251,376,445,737,872
159,184,212,237,580,619,762,858
159,178,237,251,331,386,737,858
160,174,233,252,377,446,738,873
160,185,213,238,581,620,763,859
160,179,238,252,332,387,738,859
161,175,234,253,378,447,739,874
161,186,214,239,582,621,764,860
161,180,239,253,333,388,739,860
162,176,235,254,379,384,740,875
162,187,215,240,583,622,765,861
162,181,240,254,334,389,740,861
163,177,236,255,380,385,741,876
163,188,216,241,584,623,766,862
163,182,241,255,335,390,741,862
164,178,192,237,381,386,742,877
164,189,217,242,585,624,767,863
164,183,192,242,336,391,742,863
165,179,193,238,382,387,743,878
165,190,218,243,586,625,704,864
165,184,193,243,337,392,743,864
166,180,194,239,383,388,744,879
166,191,219,244,587,626,705,865
166,185,194,244,338,393,744,865
167,181,195,240,320,389,745,880
167,186,195,245,339,394,745,866
168,182,196,241,321,390,746,881
168,187,196,246,340,395,746,867
169,183,197,242,322,391,747,882
169,188,197,247,341,396,747,868
170,184,198,243,323,392,748,883
170,189,198,248,342,397,748,869
171,185,199,244,324,393,749,884
171,190,199,249,343,398,749,870
172,186,200,245,325,394,750,885
172,191,200,250,344,399,750,871
173,187,201,246,326,395,751,886
174,188,202,247,327,396,752,887
175,189,203,248,328,397,753,888
176,190,204,249,329,398,754,889
177,191,205,250,330,399,755,890
